Transaction_ID,Company,City,KM_Travelled,Price_Charged,Cost_of_Trip,Customer_ID,Payment_Mode,Gender,Age,Income_(USD/Month),Population,Users,date_time,Profit,Label
10005963,Yellow Cab,BOSTON MA,8.82,169.69,105.84,57229,Cash,Female,36,4879," 248,968 "," 80,021 ",2016-02-05,63.849999999999994,63.84942
10089180,Yellow Cab,BOSTON MA,47.6,828.7,588.336,59191,Cash,Female,47,23542," 248,968 "," 80,021 ",2016-10-11,240.36400000000003,240.36469
10382149,Yellow Cab,BOSTON MA,8.33,126.15,114.954,59827,Card,Female,31,3063," 248,968 "," 80,021 ",2018-09-30,11.196000000000012,11.195312
10293520,Yellow Cab,BOSTON MA,10.26,144.64,135.432,57980,Cash,Male,39,7166," 248,968 "," 80,021 ",2018-01-14,9.207999999999998,9.2073
10351248,Yellow Cab,BOSTON MA,22.05,348.0,288.414,57980,Card,Male,39,7166," 248,968 "," 80,021 ",2018-07-21,59.58600000000001,59.585762
10165447,Yellow Cab,BOSTON MA,41.44,650.19,586.7904,58460,Card,Female,35,22968," 248,968 "," 80,021 ",2017-04-16,63.39960000000008,63.400307
10384619,Pink Cab,BOSTON MA,11.77,164.84,134.178,58460,Cash,Female,35,22968," 248,968 "," 80,021 ",2018-10-08,30.662000000000006,30.661533
10005971,Yellow Cab,BOSTON MA,45.22,1023.34,613.1832,59415,Cash,Female,23,14945," 248,968 "," 80,021 ",2016-01-30,410.1568,410.15723
10086004,Yellow Cab,BOSTON MA,42.18,799.87,561.8376,58619,Card,Female,63,2271," 248,968 "," 80,021 ",2016-10-06,238.03240000000005,238.03282
10005974,Yellow Cab,BOSTON MA,17.68,356.99,212.16,58020,Card,Female,30,11707," 248,968 "," 80,021 ",2016-02-01,144.83,144.82954
10404870,Yellow Cab,BOSTON MA,9.09,145.11,114.534,57776,Cash,Female,56,5103," 248,968 "," 80,021 ",2018-11-07,30.576000000000008,30.575357
10110358,Yellow Cab,BOSTON MA,7.02,89.41,85.9248,59486,Card,Male,27,18160," 248,968 "," 80,021 ",2016-11-19,3.485199999999992,3.4845376
10238230,Yellow Cab,BOSTON MA,4.52,72.97,60.2064,58132,Cash,Female,18,19179," 248,968 "," 80,021 ",2017-10-15,12.763599999999997,12.7629
10356794,Yellow Cab,BOSTON MA,22.89,314.48,324.1224,58478,Card,Male,30,3885," 248,968 "," 80,021 ",2018-08-06,-9.64240000000001,-9.642464
10222926,Yellow Cab,BOSTON MA,45.2,729.45,607.488,58579,Card,Female,29,17558," 248,968 "," 80,021 ",2017-09-13,121.96199999999999,121.962776
10005984,Yellow Cab,BOSTON MA,28.0,570.44,389.76,57682,Cash,Female,64,23370," 248,968 "," 80,021 ",2016-01-31,180.68000000000006,180.67998
10281244,Yellow Cab,BOSTON MA,28.62,402.39,346.8744,58332,Cash,Male,23,14494," 248,968 "," 80,021 ",2017-12-24,55.515600000000006,55.515835
10421109,Yellow Cab,BOSTON MA,13.68,199.42,188.784,58332,Cash,Male,23,14494," 248,968 "," 80,021 ",2018-12-09,10.635999999999996,10.635742
10258730,Yellow Cab,BOSTON MA,42.12,747.47,555.984,59865,Card,Female,35,29868," 248,968 "," 80,021 ",2017-11-19,191.486,191.48645
10010897,Pink Cab,BOSTON MA,11.8,191.98,128.62,58256,Card,Female,25,16512," 248,968 "," 80,021 ",2016-02-20,63.359999999999985,63.35949
10346191,Yellow Cab,BOSTON MA,28.08,350.06,353.808,58256,Cash,Female,25,16512," 248,968 "," 80,021 ",2018-07-05,-3.7479999999999905,-3.747881
10005999,Yellow Cab,BOSTON MA,27.12,526.94,387.2736,59847,Card,Female,29,21548," 248,968 "," 80,021 ",2016-02-03,139.66640000000007,139.66647
10177259,Yellow Cab,BOSTON MA,2.85,52.16,38.304,59847,Card,Female,29,21548," 248,968 "," 80,021 ",2017-05-25,13.855999999999995,13.855115
10169981,Yellow Cab,BOSTON MA,41.81,587.36,511.7544,59395,Cash,Male,35,2113," 248,968 "," 80,021 ",2017-05-07,75.60560000000004,75.606094
10244930,Pink Cab,BOSTON MA,30.52,388.31,332.668,59115,Cash,Male,18,21526," 248,968 "," 80,021 ",2017-10-27,55.641999999999996,55.64219
10006012,Yellow Cab,BOSTON MA,29.4,604.85,356.328,57237,Card,Male,37,18347," 248,968 "," 80,021 ",2016-02-07,248.52200000000005,248.52173
10036700,Yellow Cab,BOSTON MA,35.96,592.97,448.7808,57339,Cash,Male,36,9027," 248,968 "," 80,021 ",2016-05-22,144.18920000000003,144.18945
10225583,Pink Cab,BOSTON MA,7.63,128.9,86.982,57339,Card,Male,36,9027," 248,968 "," 80,021 ",2017-09-21,41.918000000000006,41.91729
10199271,Pink Cab,BOSTON MA,28.6,253.49,314.6,57346,Cash,Female,21,19976," 248,968 "," 80,021 ",2017-07-30,-61.110000000000014,-61.10977
10407601,Pink Cab,BOSTON MA,12.0,156.89,138.0,57322,Card,Female,39,11152," 248,968 "," 80,021 ",2018-11-17,18.889999999999986,18.889484
10234407,Yellow Cab,BOSTON MA,9.8,162.14,139.944,57724,Card,Male,38,20727," 248,968 "," 80,021 ",2017-10-01,22.195999999999998,22.195517
10006021,Yellow Cab,BOSTON MA,36.72,826.58,453.8592,58902,Card,Male,35,9431," 248,968 "," 80,021 ",2016-01-31,372.72080000000005,372.72058
10006026,Yellow Cab,BOSTON MA,44.8,1021.52,607.488,58091,Card,Female,27,3584," 248,968 "," 80,021 ",2016-01-31,414.0319999999999,414.0323
10425625,Yellow Cab,BOSTON MA,44.4,603.0,586.08,57355,Cash,Female,20,6752," 248,968 "," 80,021 ",2018-12-15,16.91999999999996,16.921
10222978,Yellow Cab,BOSTON MA,14.85,249.24,208.494,57269,Cash,Male,20,19588," 248,968 "," 80,021 ",2017-09-15,40.74600000000001,40.745758
10308039,Yellow Cab,BOSTON MA,28.13,482.27,351.0624,57269,Card,Male,20,19588," 248,968 "," 80,021 ",2018-03-08,131.20759999999996,131.20741
10375359,Yellow Cab,BOSTON MA,29.38,457.13,352.56,57269,Card,Male,20,19588," 248,968 "," 80,021 ",2018-09-15,104.57,104.56996
10271541,Yellow Cab,BOSTON MA,14.7,221.43,185.22,58209,Card,Male,49,8948," 248,968 "," 80,021 ",2017-12-08,36.21000000000001,36.20965
10215122,Pink Cab,BOSTON MA,2.2,29.81,25.52,58693,Card,Male,47,32199," 248,968 "," 80,021 ",2017-08-27,4.289999999999999,4.2891755
10430122,Yellow Cab,BOSTON MA,12.65,157.75,180.642,59834,Card,Male,20,21532," 248,968 "," 80,021 ",2018-12-23,-22.891999999999996,-22.892324
10041159,Yellow Cab,BOSTON MA,30.8,625.18,406.56,59617,Card,Female,36,2046," 248,968 "," 80,021 ",2016-06-04,218.61999999999995,218.62
10067685,Yellow Cab,BOSTON MA,19.04,264.84,274.176,57448,Card,Male,27,21839," 248,968 "," 80,021 ",2016-08-20,-9.336000000000013,-9.336031
10223126,Yellow Cab,BOSTON MA,6.65,127.71,86.184,59605,Card,Female,32,14916," 248,968 "," 80,021 ",2017-09-15,41.525999999999996,41.525257
10407622,Pink Cab,BOSTON MA,36.36,441.63,421.776,58096,Card,Male,47,15441," 248,968 "," 80,021 ",2018-11-18,19.853999999999985,19.854279
10047830,Yellow Cab,BOSTON MA,24.38,423.75,292.56,57115,Cash,Female,27,22946," 248,968 "," 80,021 ",2016-06-30,131.19,131.18991
10258702,Yellow Cab,BOSTON MA,4.44,92.83,56.4768,57115,Cash,Female,27,22946," 248,968 "," 80,021 ",2017-11-12,36.3532,36.35244
10417227,Yellow Cab,BOSTON MA,30.78,506.25,421.0704,57115,Cash,Female,27,22946," 248,968 "," 80,021 ",2018-12-01,85.1796,85.18012
10348522,Yellow Cab,BOSTON MA,12.54,158.04,167.0328,58157,Cash,Female,51,2047," 248,968 "," 80,021 ",2018-07-14,-8.992800000000017,-8.993241
10216109,Yellow Cab,BOSTON MA,7.98,166.46,107.2512,57650,Card,Male,56,16282," 248,968 "," 80,021 ",2017-09-01,59.20880000000001,59.208183
10007284,Pink Cab,BOSTON MA,5.2,53.6,56.68,59832,Cash,Male,20,12578," 248,968 "," 80,021 ",2016-02-11,-3.0799999999999983,-3.0805879
10062388,Yellow Cab,BOSTON MA,16.96,228.35,242.1888,59059,Cash,Male,29,2019," 248,968 "," 80,021 ",2016-08-12,-13.838799999999992,-13.838841
10404826,Yellow Cab,BOSTON MA,28.86,376.95,377.4888,57088,Cash,Female,56,21022," 248,968 "," 80,021 ",2018-11-08,-0.5388000000000375,-0.53857994
10007695,Yellow Cab,BOSTON MA,2.26,40.62,29.5608,58552,Cash,Female,25,8417," 248,968 "," 80,021 ",2016-02-07,11.059199999999997,11.058398
10013077,Yellow Cab,BOSTON MA,17.76,240.67,236.5632,57938,Cash,Female,35,11483," 248,968 "," 80,021 ",2016-03-02,4.106799999999993,4.106599
10244904,Pink Cab,BOSTON MA,33.92,411.41,359.552,57625,Card,Male,42,21049," 248,968 "," 80,021 ",2017-10-28,51.858000000000004,51.858154
10038880,Yellow Cab,BOSTON MA,28.35,391.49,381.024,57434,Card,Female,39,5453," 248,968 "," 80,021 ",2016-05-29,10.466000000000008,10.466158
10404947,Yellow Cab,BOSTON MA,11.8,183.83,154.344,59970,Cash,Male,61,26745," 248,968 "," 80,021 ",2018-11-10,29.48600000000002,29.485508
10167700,Yellow Cab,BOSTON MA,10.45,168.39,136.686,57906,Card,Male,37,26410," 248,968 "," 80,021 ",2017-04-30,31.70399999999998,31.703386
10143791,Yellow Cab,BOSTON MA,32.86,601.91,429.8088,59336,Card,Female,19,26265," 248,968 "," 80,021 ",2017-02-10,172.10119999999995,172.10135
10246079,Yellow Cab,BOSTON MA,38.76,584.49,539.5392,59336,Cash,Female,19,26265," 248,968 "," 80,021 ",2017-10-27,44.95079999999996,44.951584
10305917,Yellow Cab,BOSTON MA,37.44,539.62,485.2224,57897,Card,Male,62,3774," 248,968 "," 80,021 ",2018-03-02,54.39760000000001,54.397884
10263145,Yellow Cab,BOSTON MA,44.07,741.12,587.0124,58744,Card,Female,29,21101," 248,968 "," 80,021 ",2017-11-26,154.10760000000005,154.10825
10089084,Yellow Cab,BOSTON MA,36.3,721.69,474.804,58868,Cash,Male,26,16061," 248,968 "," 80,021 ",2016-10-08,246.88600000000008,246.88632
10007716,Yellow Cab,BOSTON MA,4.52,66.18,60.7488,57518,Cash,Female,29,2481," 248,968 "," 80,021 ",2016-02-12,5.431200000000004,5.4305487
10248860,Pink Cab,BOSTON MA,17.0,235.8,200.6,57035,Cash,Male,55,18986," 248,968 "," 80,021 ",2017-11-02,35.20000000000002,35.199745
10263099,Yellow Cab,BOSTON MA,4.64,69.2,56.7936,57035,Card,Male,55,18986," 248,968 "," 80,021 ",2017-11-23,12.406400000000005,12.405529
10271495,Yellow Cab,BOSTON MA,15.96,277.81,212.5872,57035,Card,Male,55,18986," 248,968 "," 80,021 ",2017-12-08,65.2228,65.22252
10388203,Pink Cab,BOSTON MA,20.2,310.8,224.22,57035,Cash,Male,55,18986," 248,968 "," 80,021 ",2018-10-13,86.58000000000001,86.57974
10271538,Yellow Cab,BOSTON MA,23.54,433.4,288.1296,57246,Cash,Male,22,18288," 248,968 "," 80,021 ",2017-12-04,145.2704,145.27028
10263137,Yellow Cab,BOSTON MA,2.97,49.0,36.7092,58767,Card,Male,30,17706," 248,968 "," 80,021 ",2017-11-22,12.290799999999997,12.289914
10226780,Yellow Cab,BOSTON MA,36.27,573.38,496.1736,58717,Cash,Female,20,34846," 248,968 "," 80,021 ",2017-09-19,77.20639999999997,77.207016
10007727,Yellow Cab,BOSTON MA,26.4,443.53,380.16,57522,Card,Female,24,22608," 248,968 "," 80,021 ",2016-02-12,63.36999999999995,63.37018
10073360,Yellow Cab,BOSTON MA,19.04,300.7,228.48,57522,Card,Female,24,22608," 248,968 "," 80,021 ",2016-09-09,72.22,72.21973
10007728,Yellow Cab,BOSTON MA,42.8,670.89,606.048,58210,Card,Female,40,14824," 248,968 "," 80,021 ",2016-02-07,64.84199999999998,64.84281
10117415,Yellow Cab,BOSTON MA,5.75,84.94,77.28,58210,Cash,Female,40,14824," 248,968 "," 80,021 ",2016-12-13,7.659999999999997,7.659548
10132489,Yellow Cab,BOSTON MA,30.72,493.08,376.0128,58731,Card,Female,25,27815," 248,968 "," 80,021 ",2017-01-07,117.06719999999996,117.06713
10096153,Yellow Cab,BOSTON MA,6.48,96.84,85.536,58998,Card,Male,29,23799," 248,968 "," 80,021 ",2016-10-24,11.304000000000002,11.303286
10288065,Pink Cab,BOSTON MA,1.92,31.52,21.312,57864,Cash,Female,37,2558," 248,968 "," 80,021 ",2018-01-03,10.207999999999998,10.207096
10253218,Pink Cab,BOSTON MA,25.44,351.15,274.752,59503,Card,Female,19,16070," 248,968 "," 80,021 ",2017-11-12,76.39799999999997,76.39782
10393196,Yellow Cab,BOSTON MA,19.04,248.78,242.1888,58917,Card,Male,19,15264," 248,968 "," 80,021 ",2018-10-19,6.591200000000015,6.59095
10417245,Yellow Cab,BOSTON MA,39.0,523.95,556.92,58917,Card,Male,19,15264," 248,968 "," 80,021 ",2018-12-01,-32.969999999999914,-32.96896
10417127,Yellow Cab,BOSTON MA,28.0,353.37,403.2,57252,Cash,Female,37,17521," 248,968 "," 80,021 ",2018-12-01,-49.829999999999984,-49.82937
10079619,Yellow Cab,BOSTON MA,28.28,502.03,383.4768,59296,Cash,Male,39,7598," 248,968 "," 80,021 ",2016-09-25,118.55319999999995,118.553345
10050136,Yellow Cab,BOSTON MA,23.8,374.49,294.168,58284,Card,Male,37,12787," 248,968 "," 80,021 ",2016-07-03,80.322,80.32181
10407592,Pink Cab,BOSTON MA,42.56,511.77,468.16,59816,Card,Female,40,20465," 248,968 "," 80,021 ",2018-11-16,43.60999999999996,43.61042
10230494,Yellow Cab,BOSTON MA,37.2,529.18,531.216,58419,Cash,Female,36,11597," 248,968 "," 80,021 ",2017-09-26,-2.036000000000058,-2.0352592
10417289,Yellow Cab,BOSTON MA,31.35,524.01,376.2,58419,Cash,Female,36,11597," 248,968 "," 80,021 ",2018-12-01,147.81,147.81026
10007747,Yellow Cab,BOSTON MA,35.4,567.45,458.784,58103,Cash,Male,42,21475," 248,968 "," 80,021 ",2016-02-13,108.66600000000005,108.66644
10167786,Yellow Cab,BOSTON MA,35.34,557.72,479.2104,58103,Card,Male,42,21475," 248,968 "," 80,021 ",2017-04-30,78.50960000000003,78.50994
10296662,Yellow Cab,BOSTON MA,41.73,632.4,600.912,58328,Cash,Female,25,13336," 248,968 "," 80,021 ",2018-01-25,31.487999999999943,31.488804
10034477,Yellow Cab,BOSTON MA,37.05,539.35,511.29,58279,Cash,Male,62,11795," 248,968 "," 80,021 ",2016-05-19,28.060000000000002,28.060593
10225565,Pink Cab,BOSTON MA,10.78,168.37,119.658,59177,Card,Female,32,20820," 248,968 "," 80,021 ",2017-09-23,48.712,48.71144
10263027,Yellow Cab,BOSTON MA,14.04,286.67,178.5888,59177,Card,Female,32,20820," 248,968 "," 80,021 ",2017-11-19,108.08120000000002,108.08059
10400897,Yellow Cab,BOSTON MA,42.18,610.09,587.1456,59177,Card,Female,32,20820," 248,968 "," 80,021 ",2018-11-01,22.944400000000087,22.945261
10113816,Yellow Cab,BOSTON MA,13.65,238.82,168.714,57964,Cash,Male,37,24639," 248,968 "," 80,021 ",2016-11-27,70.106,70.10555
10233112,Pink Cab,BOSTON MA,11.52,153.27,115.2,57964,Cash,Male,37,24639," 248,968 "," 80,021 ",2017-10-06,38.07000000000001,38.069572
10007770,Yellow Cab,BOSTON MA,38.16,692.03,462.4992,57967,Card,Female,62,13385," 248,968 "," 80,021 ",2016-02-07,229.5308,229.53091
10348622,Yellow Cab,BOSTON MA,18.4,220.18,253.92,58270,Cash,Male,18,7287," 248,968 "," 80,021 ",2018-07-10,-33.73999999999998,-33.74008
10092673,Yellow Cab,BOSTON MA,21.42,337.98,285.3144,58565,Cash,Male,58,14481," 248,968 "," 80,021 ",2016-10-18,52.66560000000004,52.665596
10417201,Yellow Cab,BOSTON MA,11.44,152.14,153.7536,58821,Cash,Male,31,8356," 248,968 "," 80,021 ",2018-12-01,-1.6136000000000195,-1.6138093
10230463,Yellow Cab,BOSTON MA,7.21,130.61,86.52,58503,Cash,Male,36,2027," 248,968 "," 80,021 ",2017-09-24,44.09000000000002,44.089275
10271397,Yellow Cab,BOSTON MA,14.85,238.61,181.764,59135,Card,Female,29,7025," 248,968 "," 80,021 ",2017-12-10,56.846000000000004,56.84559
10226745,Yellow Cab,BOSTON MA,9.45,197.36,133.812,59072,Card,Female,35,18932," 248,968 "," 80,021 ",2017-09-17,63.548,63.547325
10266170,Pink Cab,BOSTON MA,38.0,525.87,395.2,59072,Cash,Female,35,18932," 248,968 "," 80,021 ",2017-12-02,130.67000000000002,130.67036
10238332,Yellow Cab,BOSTON MA,4.16,88.91,53.4144,59315,Card,Male,25,10294," 248,968 "," 80,021 ",2017-10-08,35.495599999999996,35.49472
10022565,Yellow Cab,BOSTON MA,27.37,471.32,380.9904,58602,Card,Female,53,2068," 248,968 "," 80,021 ",2016-04-07,90.32959999999997,90.32965
10215121,Pink Cab,BOSTON MA,35.36,363.77,378.352,59926,Card,Female,59,4172," 248,968 "," 80,021 ",2017-09-01,-14.581999999999994,-14.581638
10149996,Yellow Cab,BOSTON MA,19.72,239.92,281.6016,59779,Card,Female,32,29489," 248,968 "," 80,021 ",2017-03-05,-41.68160000000003,-41.68174
10186350,Pink Cab,BOSTON MA,35.34,319.12,360.468,59779,Card,Female,32,29489," 248,968 "," 80,021 ",2017-06-24,-41.34800000000001,-41.347736
10307974,Yellow Cab,BOSTON MA,15.84,261.6,190.08,58824,Card,Female,33,5125," 248,968 "," 80,021 ",2018-03-13,71.52000000000001,71.51942
10316257,Yellow Cab,BOSTON MA,24.96,398.65,350.4384,58737,Card,Male,49,10523," 248,968 "," 80,021 ",2018-04-07,48.211599999999976,48.21157
10049470,Pink Cab,BOSTON MA,46.8,650.99,510.12,59424,Cash,Female,24,8529," 248,968 "," 80,021 ",2016-07-08,140.87,140.87062
10099729,Yellow Cab,BOSTON MA,37.8,557.56,498.96,59538,Cash,Female,40,5299," 248,968 "," 80,021 ",2016-11-05,58.599999999999966,58.600586
10169231,Pink Cab,BOSTON MA,18.4,226.37,207.92,59538,Card,Female,40,5299," 248,968 "," 80,021 ",2017-05-08,18.450000000000017,18.449673
10009489,Yellow Cab,BOSTON MA,21.2,387.54,274.752,58617,Card,Male,38,12871," 248,968 "," 80,021 ",2016-02-19,112.78800000000001,112.78775
10011321,Yellow Cab,BOSTON MA,4.76,63.61,57.12,59823,Card,Female,32,8279," 248,968 "," 80,021 ",2016-02-28,6.490000000000002,6.4891796
10143233,Pink Cab,BOSTON MA,29.12,393.87,331.968,58626,Cash,Female,23,33313," 248,968 "," 80,021 ",2017-02-08,61.90199999999999,61.902172
10009496,Yellow Cab,BOSTON MA,7.7,155.12,95.172,58231,Cash,Male,65,24256," 248,968 "," 80,021 ",2016-02-18,59.94800000000001,59.947323
10179825,Yellow Cab,BOSTON MA,7.6,117.83,94.848,58895,Card,Male,25,23515," 248,968 "," 80,021 ",2017-05-31,22.982,22.981339
10030194,Yellow Cab,BOSTON MA,14.85,183.64,192.456,57173,Cash,Female,54,2441," 248,968 "," 80,021 ",2016-05-05,-8.816000000000003,-8.816292
10341352,Yellow Cab,BOSTON MA,28.62,355.84,408.6936,57173,Card,Female,54,2441," 248,968 "," 80,021 ",2018-06-20,-52.85360000000003,-52.853363
10009509,Yellow Cab,BOSTON MA,33.3,640.03,423.576,59175,Card,Female,22,14737," 248,968 "," 80,021 ",2016-02-14,216.45399999999995,216.45404
10043465,Yellow Cab,BOSTON MA,7.14,105.85,100.2456,59175,Cash,Female,22,14737," 248,968 "," 80,021 ",2016-06-15,5.604399999999998,5.603858
10121335,Yellow Cab,BOSTON MA,2.34,28.32,32.8536,59175,Card,Female,22,14737," 248,968 "," 80,021 ",2016-12-19,-4.5336,-4.534334
10065094,Yellow Cab,BOSTON MA,18.87,239.04,267.1992,57708,Cash,Female,40,25226," 248,968 "," 80,021 ",2016-08-15,-28.159200000000027,-28.1592
10388220,Pink Cab,BOSTON MA,11.52,164.81,138.24,57999,Cash,Male,61,27282," 248,968 "," 80,021 ",2018-10-10,26.569999999999993,26.569553
10009524,Yellow Cab,BOSTON MA,43.29,815.57,623.376,58539,Card,Male,34,26708," 248,968 "," 80,021 ",2016-02-19,192.19400000000007,192.19478
10238265,Yellow Cab,BOSTON MA,33.32,685.16,443.8224,57398,Cash,Female,35,2703," 248,968 "," 80,021 ",2017-10-08,241.33759999999995,241.33769
10271576,Yellow Cab,BOSTON MA,12.36,200.67,155.736,57761,Card,Male,56,16338," 248,968 "," 80,021 ",2017-12-07,44.934,44.933514
10378663,Yellow Cab,BOSTON MA,18.62,314.44,256.956,58620,Card,Female,27,24326," 248,968 "," 80,021 ",2018-09-21,57.48399999999998,57.48375
10043380,Yellow Cab,BOSTON MA,22.89,377.06,293.9076,57612,Cash,Female,34,13057," 248,968 "," 80,021 ",2016-06-19,83.1524,83.152306
10362564,Yellow Cab,BOSTON MA,3.6,49.49,48.384,57612,Card,Female,34,13057," 248,968 "," 80,021 ",2018-08-19,1.1060000000000016,1.1051092
10172387,Yellow Cab,BOSTON MA,17.12,374.47,215.712,58313,Card,Female,34,8076," 248,968 "," 80,021 ",2017-05-12,158.75800000000004,158.75749
10219453,Yellow Cab,BOSTON MA,36.4,602.47,445.536,58313,Cash,Female,34,8076," 248,968 "," 80,021 ",2017-09-08,156.93400000000003,156.93427
10009546,Yellow Cab,BOSTON MA,32.64,554.04,462.1824,57045,Card,Female,18,2348," 248,968 "," 80,021 ",2016-02-22,91.85759999999999,91.857864
10248880,Pink Cab,BOSTON MA,1.96,26.39,23.52,58981,Cash,Male,40,11899," 248,968 "," 80,021 ",2017-11-07,2.870000000000001,2.869302
10070483,Yellow Cab,BOSTON MA,32.1,480.5,450.684,58190,Card,Female,24,6540," 248,968 "," 80,021 ",2016-09-03,29.815999999999974,29.816435
10261641,Pink Cab,BOSTON MA,29.76,323.99,327.36,58190,Card,Female,24,6540," 248,968 "," 80,021 ",2017-11-25,-3.3700000000000045,-3.3698764
10203305,Yellow Cab,BOSTON MA,25.22,339.29,320.7984,58572,Card,Female,65,11166," 248,968 "," 80,021 ",2017-07-31,18.491600000000005,18.491516
10206415,Yellow Cab,BOSTON MA,35.65,578.92,487.692,57452,Card,Male,57,28290," 248,968 "," 80,021 ",2017-08-11,91.22799999999995,91.22843
10298252,Yellow Cab,BOSTON MA,36.48,631.21,485.9136,57452,Card,Male,57,28290," 248,968 "," 80,021 ",2018-01-31,145.29640000000006,145.29659
10041127,Yellow Cab,BOSTON MA,37.12,715.91,525.6192,58251,Card,Female,48,9571," 248,968 "," 80,021 ",2016-06-06,190.2908,190.29117
10116272,Pink Cab,BOSTON MA,35.7,404.67,371.28,58722,Card,Male,45,24197," 248,968 "," 80,021 ",2016-12-11,33.39000000000004,33.39032
10147904,Yellow Cab,BOSTON MA,13.44,207.15,180.6336,59066,Cash,Male,61,15290," 248,968 "," 80,021 ",2017-02-23,26.516400000000004,26.515972
10079454,Yellow Cab,BOSTON MA,36.48,647.6,437.76,58988,Cash,Male,38,19815," 248,968 "," 80,021 ",2016-09-20,209.84000000000003,209.84023
10309998,Yellow Cab,BOSTON MA,10.08,193.19,124.5888,58988,Card,Male,38,19815," 248,968 "," 80,021 ",2018-03-16,68.60119999999999,68.600426
10413033,Yellow Cab,BOSTON MA,16.8,252.5,227.808,59927,Card,Female,40,14228," 248,968 "," 80,021 ",2018-11-22,24.692000000000007,24.691608
10400871,Yellow Cab,BOSTON MA,27.14,392.55,325.68,58343,Card,Male,59,4320," 248,968 "," 80,021 ",2018-11-02,66.87,66.86984
10135226,Yellow Cab,BOSTON MA,15.2,266.82,207.936,58244,Card,Female,19,20251," 248,968 "," 80,021 ",2017-01-06,58.883999999999986,58.883503
10267339,Yellow Cab,BOSTON MA,29.25,437.46,365.04,58072,Card,Female,35,32657," 248,968 "," 80,021 ",2017-11-30,72.41999999999996,72.42004
10429913,Yellow Cab,BOSTON MA,14.82,225.42,202.7376,57011,Cash,Male,53,5861," 248,968 "," 80,021 ",2018-12-22,22.6824,22.682182
10009589,Yellow Cab,BOSTON MA,35.64,631.56,496.1088,59123,Cash,Male,48,27200," 248,968 "," 80,021 ",2016-02-20,135.45119999999997,135.45168
10307406,Pink Cab,BOSTON MA,12.48,164.72,136.032,59123,Cash,Male,48,27200," 248,968 "," 80,021 ",2018-03-09,28.687999999999988,28.687515
10082721,Yellow Cab,BOSTON MA,6.6,126.84,94.248,57529,Cash,Male,30,8424," 248,968 "," 80,021 ",2016-09-24,32.592,32.59141
10226717,Yellow Cab,BOSTON MA,12.36,223.96,177.984,57923,Card,Male,30,28371," 248,968 "," 80,021 ",2017-09-17,45.976,45.975506
10378679,Yellow Cab,BOSTON MA,5.5,94.04,73.26,57923,Cash,Male,30,28371," 248,968 "," 80,021 ",2018-09-22,20.78,20.779312
10384637,Pink Cab,BOSTON MA,47.2,661.02,528.64,57923,Card,Male,30,28371," 248,968 "," 80,021 ",2018-10-06,132.38,132.38052
10302030,Yellow Cab,BOSTON MA,14.04,226.97,188.6976,59403,Card,Male,34,7181," 248,968 "," 80,021 ",2018-02-19,38.272400000000005,38.271835
10200302,Yellow Cab,BOSTON MA,22.61,326.62,309.3048,57677,Cash,Female,24,9761," 248,968 "," 80,021 ",2017-07-28,17.315200000000004,17.315247
10172418,Yellow Cab,BOSTON MA,16.32,327.25,197.7984,59024,Cash,Female,28,15587," 248,968 "," 80,021 ",2017-05-12,129.4516,129.45117
10013147,Yellow Cab,BOSTON MA,10.62,143.91,136.3608,59436,Card,Female,23,17703," 248,968 "," 80,021 ",2016-03-03,7.549199999999985,7.548602
10024525,Yellow Cab,BOSTON MA,25.76,421.85,352.3968,59436,Card,Female,23,17703," 248,968 "," 80,021 ",2016-04-16,69.45320000000004,69.4533
10010892,Pink Cab,BOSTON MA,32.19,557.03,350.871,59335,Card,Male,20,6573," 248,968 "," 80,021 ",2016-02-21,206.159,206.15895
10437869,Yellow Cab,BOSTON MA,32.48,439.01,463.8144,58695,Cash,Male,29,27327," 248,968 "," 80,021 ",2018-01-06,-24.804399999999987,-24.80399
10276518,Yellow Cab,BOSTON MA,29.29,491.64,351.48,57007,Card,Female,31,13926," 248,968 "," 80,021 ",2017-12-10,140.15999999999997,140.16
10179896,Yellow Cab,BOSTON MA,15.54,245.8,221.9112,59987,Cash,Female,30,20166," 248,968 "," 80,021 ",2017-06-05,23.888800000000003,23.888527
10322632,Yellow Cab,BOSTON MA,17.6,320.49,232.32,59061,Card,Male,49,4340," 248,968 "," 80,021 ",2018-04-27,88.17000000000002,88.16953
10285483,Yellow Cab,BOSTON MA,6.78,125.87,82.9872,57027,Card,Female,26,15417," 248,968 "," 80,021 ",2017-12-30,42.8828,42.88217
10150098,Yellow Cab,BOSTON MA,24.2,288.02,316.536,57699,Card,Male,29,10220," 248,968 "," 80,021 ",2017-03-01,-28.51600000000002,-28.515966
10024003,Pink Cab,BOSTON MA,27.72,372.93,296.604,57314,Card,Male,51,6759," 248,968 "," 80,021 ",2016-04-12,76.32600000000002,76.3259
10011332,Yellow Cab,BOSTON MA,16.49,227.12,219.6468,57490,Cash,Female,29,5714," 248,968 "," 80,021 ",2016-02-23,7.473199999999991,7.473029
10106749,Yellow Cab,BOSTON MA,1.96,28.89,26.1072,58747,Card,Male,23,6001," 248,968 "," 80,021 ",2016-11-12,2.7828000000000017,2.7819443
10193794,Pink Cab,BOSTON MA,36.26,411.76,427.868,58754,Cash,Female,21,19030," 248,968 "," 80,021 ",2017-07-10,-16.108000000000004,-16.107496
